Country,Year,life,population,child_mortality,gdp,region
Austria,1977,72.17,7575669,19.4,23427,Europe & Central Asia
Austria,1978,72.25,7566450,18.1,23364,Europe & Central Asia
Austria,1979,72.56,7556551,17.1,24684,Europe & Central Asia
Austria,1980,72.7,7548798,16.3,25259,Europe & Central Asia
Austria,1981,73.02,7544359,15.5,25187,Europe & Central Asia
Austria,1982,73.18,7543194,14.8,25637,Europe & Central Asia
Austria,1983,73.25,7545472,14.1,26435,Europe & Central Asia
Austria,1984,73.79,7550960,13.3,26522,Europe & Central Asia
Austria,1985,74.01,7559621,12.6,27100,Europe & Central Asia
Austria,1986,74.49,7570906,11.8,27707,Europe & Central Asia
Austria,1987,74.93,7585345,11.1,28136,Europe & Central Asia
Austria,1988,75.41,7605095,10.5,28951,Europe & Central Asia
Austria,1989,75.5,7632984,10,30067,Europe & Central Asia
Austria,1990,75.77,7670513,9.5,31053,Europe & Central Asia
Austria,1991,75.83,7719577,9,31802,Europe & Central Asia
Austria,1992,76.04,7778255,8.5,32113,Europe & Central Asia
Austria,1993,76.27,7839625,8,32017,Europe & Central Asia
Austria,1994,76.59,7894229,7.4,32660,Europe & Central Asia
Austria,1995,76.83,7935624,6.8,33480,Europe & Central Asia
Austria,1996,77.1,7960464,6.4,34237,Europe & Central Asia
Austria,1997,77.5,7971553,6,34952,Europe & Central Asia
Austria,1998,77.87,7976117,5.8,36157,Europe & Central Asia
Austria,1999,78.05,7984694,5.6,37382,Europe & Central Asia
Austria,2000,78.33,8004712,5.5,38548,Europe & Central Asia
Austria,2001,78.83,8038480,5.4,38919,Europe & Central Asia
Austria,2002,78.96,8083059,5.3,39370,Europe & Central Asia
Austria,2003,78.96,8134235,5.2,39475,Europe & Central Asia
Austria,2004,79.47,8185553,5,40292,Europe & Central Asia
Austria,2005,79.64,8232196,4.9,40875,Europe & Central Asia
Austria,2006,80.1,8273208,4.8,42036,Europe & Central Asia
Austria,2007,80.3,8309783,4.6,43418,Europe & Central Asia
Austria,2008,80.51,8341806,4.6,43952,Europe & Central Asia
Austria,2009,80.392,8369639,4.5,42171,Europe & Central Asia
Austria,2010,80.595,8393644,4.4,42861,Europe & Central Asia
Austria,2011,80.785,8413429,4.2,44029,Europe & Central Asia
Austria,2012,80.965,8428915,4,44216,Europe & Central Asia
Austria,2013,81.137,8441263,3.9,44059,Europe & Central Asia
Azerbaijan,1964,62.701,4440733,93.61,5751,Europe & Central Asia
Azerbaijan,1965,63.117,4574500,90.2,6012,Europe & Central Asia
Azerbaijan,1966,63.533,4702919,86.86,6241,Europe & Central Asia
Azerbaijan,1967,63.945,4826262,83.54,6458,Europe & Central Asia
Azerbaijan,1968,64.342,4944932,80.41,6778,Europe & Central Asia
Azerbaijan,1969,64.712,5059921,77.44,6819,Europe & Central Asia
Azerbaijan,1970,65.035,5172002,75.11,7285,Europe & Central Asia
Azerbaijan,1971,65.287,5281238,72.93,7416,Europe & Central Asia
Azerbaijan,1972,65.457,5387375,71.36,7395,Europe & Central Asia
Azerbaijan,1973,65.545,5490572,74.39,7952,Europe & Central Asia
Azerbaijan,1974,65.554,5591016,77.55,8076,Europe & Central Asia
Azerbaijan,1975,65.496,5688997,80.85,7994,Europe & Central Asia
Azerbaijan,1976,65.387,5784587,84.29,8263,Europe & Central Asia
Azerbaijan,1977,65.254,5878259,87.87,8351,Europe & Central Asia
Azerbaijan,1978,65.124,5971198,91.6,8456,Europe & Central Asia
Azerbaijan,1979,65.017,6064905,95.5,8315,Europe & Central Asia
Azerbaijan,1980,64.964,6160502,120.86,8228,Europe & Central Asia
Azerbaijan,1981,64.996,6258490,120.54,8205,Europe & Central Asia
Azerbaijan,1982,65.108,6358780,108.2,8307,Europe & Central Asia
Azerbaijan,1983,65.283,6461139,105.7,8469,Europe & Central Asia
Azerbaijan,1984,65.499,6565062,103.3,8466,Europe & Central Asia
Azerbaijan,1985,65.695,6670151,101.1,8435,Europe & Central Asia
Azerbaijan,1986,65.796,6775858,99,8673,Europe & Central Asia
Azerbaijan,1987,65.757,6882160,97.2,8679,Europe & Central Asia
Azerbaijan,1988,65.567,6989708,95.8,8760,Europe & Central Asia
Azerbaijan,1989,65.246,7099449,94.9,8814,Europe & Central Asia
Azerbaijan,1990,64.858,7211692,94.7,8513,Europe & Central Asia
Azerbaijan,1991,64.494,7327570,95,8323,Europe & Central Asia
Azerbaijan,1992,64.245,7445925,95.4,6346,Europe & Central Asia
Azerbaijan,1993,64.171,7562075,95.7,4806,Europe & Central Asia
Azerbaijan,1994,64.291,7669735,95.5,3808,Europe & Central Asia
Azerbaijan,1995,64.591,7764798,94.3,3320,Europe & Central Asia
Azerbaijan,1996,65.023,7845310,92.1,3329,Europe & Central Asia
Azerbaijan,1997,65.511,7913692,88.6,3488,Europe & Central Asia
Azerbaijan,1998,65.99,7975648,84.2,3801,Europe & Central Asia
Azerbaijan,1999,66.438,8039312,79.3,4047,Europe & Central Asia
Azerbaijan,2000,66.851,8110723,74,4459,Europe & Central Asia
Azerbaijan,2001,67.249,8191464,68.8,4863,Europe & Central Asia
Azerbaijan,2002,67.662,8280252,63.8,5338,Europe & Central Asia
Azerbaijan,2003,68.105,8376733,59.3,5891,Europe & Central Asia
Azerbaijan,2004,68.57,8479668,55.2,6435,Europe & Central Asia
Azerbaijan,2005,69.033,8587902,51.7,8052,Europe & Central Asia
Azerbaijan,2006,69.466,8701719,48.6,10711,Europe & Central Asia
Azerbaijan,2007,69.841,8821012,45.8,13243,Europe & Central Asia
Azerbaijan,2008,70.142,8943600,43.3,14365,Europe & Central Asia
Azerbaijan,2009,70.366,9066604,41,15394,Europe & Central Asia
Azerbaijan,2010,70.518,9187783,39,15950,Europe & Central Asia
Azerbaijan,2011,70.616,9306023,37.3,15754,Europe & Central Asia
Azerbaijan,2012,70.686,9421233,35.7,15888,Europe & Central Asia
Azerbaijan,2013,70.753,9533445,34.2,16593,Europe & Central Asia
Bahamas,1964,64.189,133709,48.56,18160,America
Bahamas,1965,64.498,140063,42.84,19156,America
Bahamas,1966,64.8,146379,37.79,20007,America
Bahamas,1967,65.095,152623,33.33,21048,America
Bahamas,1968,65.383,158644,29.4,21975,America
Bahamas,1969,65.665,164263,30,23154,America
Bahamas,1970,65.943,169367,30.6,21210,America
Bahamas,1971,66.218,173875,31.2,21018,America
Bahamas,1972,66.49,177849,31.7,19856,America
Bahamas,1973,66.759,181490,32.1,20957,America
Bahamas,1974,67.027,185091,32.2,17127,America
Bahamas,1975,67.291,188870,32.2,14320,America
Bahamas,1976,67.55,192885,31.9,14767,America
Bahamas,1977,67.803,197090,31.5,15790,America
Bahamas,1978,68.05,201474,31,17660,America
Bahamas,1979,68.29,205990,30.5,21812,America
Bahamas,1980,68.524,210600,29.9,22747,America
Bahamas,1981,68.755,215330,29.4,21634,America
Bahamas,1982,68.984,220188,28.9,22519,America
Bahamas,1983,69.212,225083,28.6,23560,America
Bahamas,1984,69.438,229899,28.2,23646,America
Bahamas,1985,69.663,234553,27.9,24154,America
Bahamas,1986,69.886,238989,27.3,24343,America
Bahamas,1987,70.104,243236,26.5,24818,America
Bahamas,1988,70.316,247409,25.6,24959,America
Bahamas,1989,70.518,251671,24.6,25109,America
Bahamas,1990,70.705,256128,23.5,24281,America
Bahamas,1991,70.869,260845,22.5,22841,America
Bahamas,1992,71.01,265761,21.6,21555,America
Bahamas,1993,71.131,270701,20.6,21222,America
Bahamas,1994,71.239,275426,19.6,21516,America
Bahamas,1995,71.351,279774,18.7,22119,America
Bahamas,1996,71.482,283677,17.8,22758,America
Bahamas,1997,71.646,287217,17,22971,America
Bahamas,1998,71.85,290571,16.4,23799,America
Bahamas,1999,72.093,293988,15.9,25193,America
Bahamas,2000,72.37,297651,15.7,25858,America
Bahamas,2001,72.668,301606,15.5,26078,America
Bahamas,2002,72.971,305801,15.5,26260,America
Bahamas,2003,73.264,310201,15.4,25387,America
Bahamas,2004,73.538,314739,15.4,25073,America
Bahamas,2005,73.787,319358,15.3,25397,America
Bahamas,2006,74.011,324066,15.1,25530,America
Bahamas,2007,74.216,328861,14.8,25412,America
Bahamas,2008,74.407,333661,14.5,24373,America
Bahamas,2009,74.587,338358,14.2,22950,America
Bahamas,2010,74.757,342877,13.9,22915,America
Bahamas,2011,74.92,347176,13.5,22689,America
Bahamas,2012,75.079,351275,13.2,22841,America
Bahamas,2013,75.237,355233,12.8,22518,America
Bahrain,1964,57.182,181833,138.9,24751,Middle East & North Africa
Bahrain,1965,58.389,186351,126.3,25662,Middle East & North Africa
Bahrain,1966,59.526,190734,114.7,26651,Middle East & North Africa
Bahrain,1967,60.599,195111,104,27726,Middle East & North Africa
Bahrain,1968,61.611,199818,94.1,28802,Middle East & North Africa
Bahrain,1969,62.562,205291,85,29943,Middle East & North Africa
Bahrain,1970,63.45,211878,76.8,31232,Middle East & North Africa
Bahrain,1971,64.276,219532,69.3,31102,Middle East & North Africa
Bahrain,1972,65.043,228255,62.7,33824,Middle East & North Africa
Bahrain,1973,65.757,238468,56.9,35688,Middle East & North Africa
Bahrain,1974,66.421,250683,51.8,36456,Middle East & North Africa
Bahrain,1975,67.04,265160,47.4,33509,Middle East & North Africa
Bahrain,1976,67.615,282245,43.6,41062,Middle East & North Africa
Bahrain,1977,68.151,301559,40.2,40589,Middle East & North Africa
Bahrain,1978,68.65,321751,37.2,36597,Middle East & North Africa
Bahrain,1979,69.116,340980,34.6,40292,Middle East & North Africa
Bahrain,1980,69.549,357957,32.3,44996,Middle East & North Africa
Bahrain,1981,69.95,372074,30.3,42034,Middle East & North Africa
Bahrain,1982,70.319,383785,28.6,38841,Middle East & North Africa
Bahrain,1983,70.656,394164,27.2,38395,Middle East & North Africa
Bahrain,1984,70.965,404829,25.9,41099,Middle East & North Africa
Bahrain,1985,71.248,416929,24.9,32131,Middle East & North Africa
Bahrain,1986,71.507,430845,24.2,29586,Middle East & North Africa
Bahrain,1987,71.745,446142,23.6,28401,Middle East & North Africa
Bahrain,1988,71.967,462184,23.3,31346,Middle East & North Africa
Bahrain,1989,72.177,477995,23.2,32515,Middle East & North Africa
Bahrain,1990,72.382,492891,23,35398,Middle East & North Africa
Bahrain,1991,72.587,506685,22.7,38315,Middle East & North Africa
Bahrain,1992,72.794,519696,22,39854,Middle East & North Africa
Bahrain,1993,73.004,532362,21,43894,Middle East & North Africa
Bahrain,1994,73.22,545329,19.6,42712,Middle East & North Africa
Bahrain,1995,73.439,559069,18.1,43244,Middle East & North Africa
Bahrain,1996,73.661,574914,16.6,43781,Middle East & North Africa
Bahrain,1997,73.879,592986,15.2,43798,Middle East & North Africa
Bahrain,1998,74.092,611237,14.1,44399,Middle East & North Africa
Bahrain,1999,74.298,626765,13.2,44619,Middle East & North Africa
Bahrain,2000,74.497,638193,12.6,45063,Middle East & North Africa
Bahrain,2001,74.69,642510,12.1,44169,Middle East & North Africa
Bahrain,2002,74.879,642070,11.8,43654,Middle East & North Africa
Bahrain,2003,75.064,647164,11.5,43914,Middle East & North Africa
Bahrain,2004,75.247,671760,11.2,44206,Middle East & North Africa
Bahrain,2005,75.424,724807,10.9,44031,Middle East & North Africa
Bahrain,2006,75.595,811410,10.5,43358,Middle East & North Africa
Bahrain,2007,75.759,925733,10,43251,Middle East & North Africa
Bahrain,2008,75.914,1052359,9.4,42507,Middle East & North Africa
Bahrain,2009,76.062,1169578,8.8,40825,Middle East & North Africa
Bahrain,2010,76.203,1261835,8.3,40553,Middle East & North Africa
Bahrain,2011,76.339,1323535,7.8,40083,Middle East & North Africa
Bahrain,2012,76.474,1359485,7.3,40732,Middle East & North Africa
Bahrain,2013,76.608,1377273,6.9,42444,Middle East & North Africa
Bangladesh,1964,49.297,56071080,240.4,1138,South Asia
Bangladesh,1965,49.652,57791778,236,1177,South Asia
Bangladesh,1966,49.734,59681186,232.3,1169,South Asia
Bangladesh,1967,49.509,61702785,229.4,1122,South Asia
Bangladesh,1968,49.008,63703327,227.1,1202,South Asia
Bangladesh,1969,48.307,65474474,225.4,1195,South Asia
Bangladesh,1970,47.58,66881158,224.1,1226,South Asia
Bangladesh,1971,47.046,67849312,223,1142,South Asia
Bangladesh,1972,46.874,68461849,222,986,South Asia
Bangladesh,1973,47.162,68933357,220.7,971,South Asia
Bangladesh,1974,47.918,69567500,219.1,1069,South Asia
Bangladesh,1975,49.061,70582168,217.1,1035,South Asia
Bangladesh,1976,50.435,72053923,214.5,1059,South Asia
Bangladesh,1977,51.828,73915723,211.2,1038,South Asia
Bangladesh,1978,53.071,76066342,207.4,1082,South Asia
Bangladesh,1979,54.093,78342736,203.3,1101,South Asia
Bangladesh,1980,54.872,80624423,198.9,1079,South Asia
Bangladesh,1981,55.446,82883616,194.2,1085,South Asia
Bangladesh,1982,55.921,85156396,189.4,1071,South Asia
Bangladesh,1983,56.384,87459802,184.4,1097,South Asia
Bangladesh,1984,56.861,89828434,179.1,1131,South Asia
Bangladesh,1985,57.368,92283598,173.5,1142,South Asia
Bangladesh,1986,57.9,94825499,167.7,1169,South Asia
Bangladesh,1987,58.439,97429290,161.8,1196,South Asia
Bangladesh,1988,58.97,100062322,155.8,1208,South Asia
Bangladesh,1989,59.493,102681627,149.7,1216,South Asia
Bangladesh,1990,60.014,105256026,143.7,1274,South Asia
Bangladesh,1991,60.537,107768749,137.7,1287,South Asia
Bangladesh,1992,61.066,110225555,131.7,1327,South Asia
Bangladesh,1993,61.602,112645460,125.8,1360,South Asia
Bangladesh,1994,62.146,115059015,119.9,1383,South Asia
Bangladesh,1995,62.693,117486952,114.2,1424,South Asia
Bangladesh,1996,63.24,119928682,108.6,1457,South Asia
Bangladesh,1997,63.78,122370403,103.2,1492,South Asia
Bangladesh,1998,64.307,124803351,97.9,1538,South Asia
Bangladesh,1999,64.819,127214841,92.8,1579,South Asia
Bangladesh,2000,65.309,129592275,88,1632,South Asia
Bangladesh,2001,65.777,131944584,83.5,1685,South Asia
Bangladesh,2002,66.223,134266428,79,1721,South Asia
Bangladesh,2003,66.651,136514768,74.8,1774,South Asia
Bangladesh,2004,67.064,138633401,70.7,1840,South Asia
Bangladesh,2005,67.465,140587922,66.8,1934,South Asia
Bangladesh,2006,67.86,142353501,63,2038,South Asia
Bangladesh,2007,68.253,143956805,59.4,2158,South Asia
Bangladesh,2008,68.648,145478300,55.9,2265,South Asia
Bangladesh,2009,69.046,147030145,52.6,2355,South Asia
Bangladesh,2010,69.449,148692131,49.6,2459,South Asia
Bangladesh,2011,69.854,150493658,46.7,2589,South Asia
Bangladesh,2012,70.258,152408774,44,2725,South Asia
Bangladesh,2013,70.657,154393847,41.6,2853,South Asia
Barbados,1964,62.819,234455,64.7,5681,America
Barbados,1965,63.236,235271,61.3,6309,America
Barbados,1966,63.641,235912,58.2,6544,America
Barbados,1967,64.036,236443,55.5,7223,America
Barbados,1968,64.422,236974,53,7705,America
Barbados,1969,64.798,237657,50.5,8261,America
Barbados,1970,65.164,238593,48.1,9013,America
Barbados,1971,65.519,239841,45.8,9109,America
Barbados,1972,65.863,241345,43.4,9148,America
Barbados,1973,66.195,242949,41.1,9277,America
Barbados,1974,66.519,244433,38.9,10465,America
Barbados,1975,66.834,245646,36.7,10203,America
Barbados,1976,67.145,246523,34.6,10605,America
Barbados,1977,67.454,247128,32.6,10981,America
Barbados,1978,67.762,247589,30.6,11501,America
Barbados,1979,68.068,248101,28.9,12364,America
Barbados,1980,68.374,248796,27.2,12885,America
Barbados,1981,68.675,249716,25.8,12557,America
Barbados,1982,68.972,250809,24.6,11845,America
Barbados,1983,69.26,252017,23.6,11793,America
Barbados,1984,69.54,253244,22.8,12097,America
Barbados,1985,69.812,254419,22,12115,America
Barbados,1986,70.077,255532,21.2,12619,America
Barbados,1987,70.335,256602,20.4,12828,America
Barbados,1988,70.589,257621,19.5,13162,America
Barbados,1989,70.837,258588,18.7,13524,America
Barbados,1990,71.079,259501,17.9,12992,America
Barbados,1991,71.314,260351,17.2,12573,America
Barbados,1992,71.542,261136,16.6,11911,America
Barbados,1993,71.761,261885,16.1,11995,America
Barbados,1994,71.972,262637,15.7,12437,America
Barbados,1995,72.175,263416,15.5,12587,America
Barbados,1996,72.372,264237,15.4,12783,America
Barbados,1997,72.563,265088,15.5,13564,America
Barbados,1998,72.751,265941,15.7,14081,America
Barbados,1999,72.935,266758,16,14400,America
Barbados,2000,73.118,267511,16.3,14677,America
Barbados,2001,73.3,268192,16.6,14244,America
Barbados,2002,73.481,268813,16.8,14275,America
Barbados,2003,73.661,269389,16.8,14485,America
Barbados,2004,73.84,269947,16.7,14620,America
Barbados,2005,74.018,270503,16.5,15128,America
Barbados,2006,74.194,271062,16.2,15913,America
Barbados,2007,74.368,271618,15.8,16099,America
Barbados,2008,74.539,272180,15.4,16075,America
Barbados,2009,74.708,272750,15.1,15334,America
Barbados,2010,74.875,273331,14.7,15297,America
Barbados,2011,75.041,273925,14.4,15336,America
Barbados,2012,75.205,274530,14.1,15261,America
Barbados,2013,75.37,275141,13.7,12867,America
Belarus,1964,73.48,8521413,33.42,4357,Europe & Central Asia
Belarus,1965,73.02,8607003,29.77,4547,Europe & Central Asia
Belarus,1966,73.38,8695396,28.91,4712,Europe & Central Asia
Belarus,1967,73.13,8785093,27.28,4866,Europe & Central Asia
Belarus,1968,73.24,8874033,26.82,5099,Europe & Central Asia
Belarus,1969,72.84,8959479,25.85,5120,Europe & Central Asia
Belarus,1970,72.32,9039503,27.88,5461,Europe & Central Asia
Belarus,1971,72.96,9113454,23.51,5549,Europe & Central Asia
Belarus,1972,72.67,9181971,23.15,5523,Europe & Central Asia
Belarus,1973,72.71,9246050,23.06,5929,Europe & Central Asia
Belarus,1974,73.01,9307285,22.72,6108,Europe & Central Asia
Belarus,1975,72.08,9367004,25.41,6132,Europe & Central Asia
Belarus,1976,71.92,9425089,24.64,6429,Europe & Central Asia
Belarus,1977,71.86,9481560,23.79,6591,Europe & Central Asia
Belarus,1978,71.72,9538046,24.38,6769,Europe & Central Asia
Belarus,1979,71.32,9596589,22.73,6752,Europe & Central Asia
Belarus,1980,71.08,9658500,23.3,6776,Europe & Central Asia
Belarus,1981,71.36,9724106,22.2,6855,Europe & Central Asia
Belarus,1982,71.49,9792555,21.3,7039,Europe & Central Asia
Belarus,1983,71.28,9862430,20.6,7279,Europe & Central Asia
Belarus,1984,70.65,9931687,20,7381,Europe & Central Asia
Belarus,1985,70.86,9998503,19.4,7459,Europe & Central Asia
Belarus,1986,72.25,10062440,18.8,7780,Europe & Central Asia
Belarus,1987,72.15,10122880,18.1,7896,Europe & Central Asia
Belarus,1988,71.89,10177584,17.4,8084,Europe & Central Asia
Belarus,1989,71.68,10223861,16.9,8251,Europe & Central Asia
Belarus,1990,71.14,10259700,16.6,8084,Europe & Central Asia
Belarus,1991,70.58,10284522,16.6,7983,Europe & Central Asia
Belarus,1992,70.16,10298479,16.8,7201,Europe & Central Asia
Belarus,1993,69.05,10301336,17.1,6639,Europe & Central Asia
Belarus,1994,68.81,10293127,17.5,5869,Europe & Central Asia
Belarus,1995,68.42,10274231,17.9,5275,Europe & Central Asia
Belarus,1996,68.56,10244354,18,5441,Europe & Central Asia
Belarus,1997,68.37,10204382,17.8,6087,Europe & Central Asia
Belarus,1998,68.37,10157409,17,6630,Europe & Central Asia
Belarus,1999,67.97,10107518,15.8,6879,Europe & Central Asia
